audiocap_id,youtube_id,start_time,caption
4956,0ye22IoAT3U,420,man speaking while typing on keyboard
4954,0ybMRN-1vQA,30,motor vehicle is passing by and some low level sounds
4955,0ydpLEWbfiY,2,"A man speaks over whistling wind, followed by the whoosh of a stylized whip effect."
37990,GzKv_VE94zM,30,people speak as a horse gallops causing clip-clopping while birds chirp
37384,G__EaOK337s,230,ducks quack and hissing occurs
14031,4i40oAezG3M,30,water is flowing and people are talking
47935,NNwtyXSdFxw,80,a woman and a kid talk while people laugh
14034,4i79R2ml0f0,30,"a baby coos, and someone screams"
34888,F2VyPp62l1E,0,people speaking with some light scratching and rustling
34889,F2caGyTF89g,140,a man talking followed by clicking sounds
34882,F2FGIqs3VuU,30,wind blows and people speak as an engine runs
34883,F2HGfC6QSj4,110,a person is snoring while sleeping
34880,F28rm4TMsIk,0,wind blows and people speak as a horn blows and a motorcycle accelerates
34881,F2CvtjELOUA,0,water gurgling continuously followed by a series of explosions
34886,F2RHhIBDN0Y,320,a bell rings and people speak
34887,F2Vs0a0poDU,60,some metallic objects is tapped
34884,F2OlBHaR6J8,7,people speak while an engine runs
34885,F2QcrdPxZKw,30,gurgling occurs and wind blows while people speak
89701,pvm4R2wBjvA,30,a machine works nearby
18166,6Z37K3eufHE,30,train horn with bell ringing
18165,6Z2lqSwmZJk,270,a large motor vehicle engine is running
18164,6Z06Nf59Qko,30,"an adult male is speaking, and someone coughs softly in the background"
18163,6YwjeGoyc0I,30,a person delivering a speech
18162,6Yv8NkFdGqs,18,a baby is crying in distress
89707,pw6NMY-rrao,240,fodd sizzles in a pan as a person speaks and stirs
18160,6YuCa3NAINw,130,slow paced music is being played while food is being fried followed by a woman saying something
89709,pwCpXy8rt10,170,emergency vehicles decrease and increase siren sounds as they approach
89708,pw7kwuO322s,350,a woman speaks with sizzling food
18169,6Z51_AfqpTU,30,"male voice yelling, engine reving then crashing"
18168,6Z3mabg7wD4,30,"rustling is present, an adult male speaks, a dog barks and growls, and dogs bark in the background"
5519,1CMFn84K6Mk,80,police siren beeps and then siren moving off in the distance
5518,1CLmuMFEgrM,20,snoring while someone snickers and speaks
38286,H9yRnQffP88,20,a toilet flushing
38287,H9zP6XsZPjo,9,a boat engine runs and a woman cheers
38280,H9nboh45WQU,30,wind blows nearby as music plays in the distance
38281,H9nuznBCm3A,30,pigeons vocalize and move around
38282,H9ocKqRY2IQ,30,several people talk while explosions happen
38283,H9rZy1bYEFE,270,insects buzz while a hissing occurs and birds chirp
5511,1CBTuNZwEmI,0,a sewing machine running in the background
5510,1C1DHUzz5f8,10,"birds singing, duck quacking"
5513,1CD3O0YJNZw,30,"traffic passes, a man and woman talk"
5512,1CCcOsKG4To,15,"a motor is running, and scraping and creaking occur"
5515,1CDmK9GfFFw,30,"roaring is present, and dogs are barking and adult males are speaking in the background"
5514,1CDjXpp0iEo,23,people laughing
5517,1CL8s7P98m0,30,crowd laughing and buzzing noise
5516,1CJgk2hdfrI,40,crumpling followed by speech
536,-CIPk9UNF6A,100,a man is speaking in a small room. something knocks and scrapes against a wood surface
535,-CGRNKyzlzk,0,waves crashing on ocean shore
534,-CEC5RoRUbU,30,a dog is heard barking and playing
533,-CD6NK7xJB4,30,women giving speech
532,-CCoXOH1uCA,30,wind on microphone with steady water lapping sounds
531,-C4v9RHBCRY,30,"there is a hissing sound, a man talking, and then a small train whistle sound"
530,-C4DCeAVFco,30,a man is speaking
539,-CLeBb4CtCA,30,a young woman giving a speech and a male voice in the background
538,-CLad9zt60Y,30,man speaking with bird chirping before   calming music plays
47307,MzB5f9KSq2k,150,a voice message plays and a key is pressed on a phone
47306,Mz8DAmmBnAY,30,heavy rain falls in a surface while a man talks
47305,Mz5hfFG1SN8,70,a baby crying and a woman speaking
47304,Mz2ritp8AXA,10,a baby making noises and a woman speaking
47303,Mz2O_IguvmE,40,one kid is speaking and then another speaks
47302,Mz2C__2YIrY,240,a dog barks and whimpers as a person speaks
47300,MyrPEGhsyro,10,a race car accelerates and tires squeal then another race car revs its engine causing popping to take place
47309,MzG9ygxVVos,9,vibration occurs as a vehicle engine idles and knocks loudly
47308,MzC5U8-rAZQ,90,a motorcycle engine runs then decelerates
87754,oUcPZbJfg_4,0,a person whistling a song with people talking noise
87755,oUeQhZHjhac,0,a baby cries loudly while some people talk
87756,oUfATLMcFog,0,water trickling softly
87757,oUfuhNZOnl4,30,wind blows and a bird vocalizes and footsteps take place
87750,oUFs08hPQOk,40,someone snores repeatedly
87751,oULGFXuvfFM,0,a man briefly talks followed by a car accelerating and skidding while wind blows
87752,oUMRzRjPmZQ,60,rain falls onto a hard surface and a man speaks
87753,oUZfHvTdECQ,80,wind blows and rain falls as thunder claps in the distance
87758,oUk8aNqkIJE,270,a boat engine runs and water splashes
76601,gKHqdDbSPcE,30,a siren ringing with wind blowing and an engine passing
15029,58EQ-O99Ybw,10,dribbling water with a female speaking in the background
91199,r4iWXE9dPHc,0,insects buzzing while a man and a woman talk
76179,g0luAWxTDm4,400,a crowd of people applauding and cheering
6510,1b5l4GrvQZc,90,an engine is being started up
15020,57vRagAGZgA,9,a mid-size motor vehicle engine is idling
6512,1b7WUzSzU28,30,"water splashing, wind blowing, people speaking"
6513,1bAV_svnjUo,30,"dogs are barking, yipping, and howling"
6514,1bBsTMiEsIo,30,"a woman speaks to a large crowd, some faint laughter and chitter chatter"
6515,1bEAqadbX3A,30,water is gurgling and splashing
6516,1bE_vX8Oy80,30,a small dog yipping and barking
15026,586c8DLKpkI,0,motor vehicle engine idling
30344,CYW0mdcYFPk,30,muffled murmuring and a man speaking with white noise
91191,r4QkFaN1voU,10,a surface is rasped while a woman and a baby laugh
30348,CY_rqn2tVkw,8,a vehicle engine revs and idles then turns off
76172,g0RWRrIbq9Y,10,a beep occurs while humming takes place and people speak
39157,HhrWIfb1jDw,270,a man speaks and types on a computer keyboard
39156,HhrP68LTScg,30,water dribbles and an engine is started
91192,r4XYK1WQKFo,560,a woman speaks and water runs into a sink
39153,Hhih1bhSc8I,70,an insect buzzes and men speak
39151,Hh_WD2kuzW8,80,a vehicle accelerates and a horn blows
35417,FOguZ2wzFro,50,some liquid flows while wind blows
91195,r4_chRSQLsU,120,sizzling with humming and a woman speaking
39159,HhwFPF8BwSk,30,"a train engine hums nearby, and then a train horn blares in the distance"
39158,Hhr_4ytWby8,30,a man talks while some liquid flows and people briefly laugh
100489,yCyApewonAQ,310,"a motor runs, increases in speed, then stops"
100488,yCuXb8IS_n0,10,water rushing peacefully
31362,D66kEntVUpU,370,a squeaky squeal followed by deep breathing and a chop another squeal and one more chop
31363,D66xoA6MX9Q,30,crackling occurs and explosions take place followed by a vehicle engine running and a woman speaking
31364,D671Bgt_p8I,420,music plays and gunshots occur repeatedly then people clap
91197,r4gMMleXchI,0,an aircraft engine runs and hisses while beeping occurs
31366,D6Hbp1Z_VSM,30,a vehicle engine runs continuously
100481,yCYCMPMAM-U,230,a high pitched motor operates
100480,yCXl39fgmKg,50,An engine runs and sheep bleats.
100483,yC_OJHksCDc,30,some steps are taken followed by someone whistling
100482,yCZ6bT3mpow,190,a kid talks while some liquid flows
100485,yCiqwWXYzXI,0,loud digital beeping first constant then repetitive and short
100484,yCc92iTYnOs,40,loud repetitive snoring
100487,yCt3ogL5z1k,30,a man speaks followed by vibrating and ticking with high frequency radio signals
74849,f22hrfDLKW8,360,people speak as wind blows and waves crash against a shoreline
19618,7E6O1Srdjec,30,a duck is quacking in quick succession
19619,7EAnDs1G640,30,a dog growls a little bit then whimpers softly
74842,f1b55LGtdHk,0,water trickles onto itself splashing
74843,f1cN8LoCiIM,30,a person is whistling randomly
19614,7E2HRnGoY3U,30,a vehicle accelerates rapidly and tires squeal
74841,f1ZH7GPQPbw,40,several vehicles move nearby
74846,f1wTZCL9d-w,290,"a crowd applauds, and a man speaks while crowd continues to applaud"
74847,f1wa4JZByKE,400,a man speaking followed by gunshots
74844,f1mLZ6nZOzA,0,a crowd of people talking as church bells toll
19611,7E0YksVScEc,30,people speak while a vehicle runs
12738,49S2CBmiL6A,160,"tires squeal, then vehicle drives quickly past"
12739,49XISzmK-KI,30,people speaking with an engine starting and water splashing
12730,49CalkF_UcE,200,"a child starts talking, and then, a man talks"
12731,49E3buamKcs,30,a crowd cheers and applauds as an older woman speaks
12732,49GKDmnXhts,90,a man speaks and something beeps
12733,49GcV3z1MlA,11,rain falls as a woman laughs and yells with a child
12734,49H9cty2Nfk,90,"a motor is running, a high-pitched whine occurs, and the motor accelerates"
12735,49KZ3abYtjQ,50,dogs bark as another animal squawks
12736,49L1f662-VU,30,"an adult female is speaking, the wind is blowing, and a dog barks"
12737,49NQ2KSmhdk,70,"outside noises followed by tapping sound and bees, insects buzzing around"
86087,nCWUE_CyLwc,70,a horn honks in different tones repeatedly
86086,nCPdB2Mb6a4,9,a bunch of birds close by singing and tweeting and a faint clicking in the background
84818,mJKjU_IQgvI,310,an engine buzzing louder as it approaches closer and closer
84819,mJTYcoypSds,70,a series of wood clanking and sliding
86083,nCGFD9JVzQU,10,a man yells and then three gunshots are heard and more yelling
86082,nCEY3DZbz9I,100,water trickles and splashes as a man speaks
86081,nCCl2juEIWU,30,humming with people speaking and a baby crying briefly with some bangs
86080,nCBKwf6HVDQ,420,a woman speaks then hissing occurs as steam is produced
84812,mJ97fBMUHBA,80,an aircraft engine runs and hisses as a man speaks on an intercom
84813,mJ9UiXWKc_k,30,wind blows and people speak while birds chirp
84810,mJ2RvWVt0Kc,20,a high pitched engine followed by several bangs
84816,mJITI6u7MuY,0,someone whistle very slowly and softly doing one riff
84817,mJIswsRpRbQ,30,rain falls onto a hard surface and a man speaks
86089,nCaMQD0DZqw,170,a bus accelerates and squeaks
86088,nCaKpqzpz0c,580,food sizzles and dishes cling together
53855,RISCiXMM3BI,30,a rattling and creaky engine idles and then a person talks
92784,sI2ldc5ivfM,40,glass clinking followed by a woman talking and then by a liquid gurgling
73247,dqGHmFlB5Z0,160,a young person talks followed by a toilet flushing
36439,G0nppwI1nAs,40,a man speaks while a telephone dial turns
35419,FOid23PpHKQ,70,thunder rumbling from a distance
53853,RIKi_0nuJbE,260,food is frying and a man speaks
46478,MSN_VvELJ5c,40,"a motor vehicle downshifts, and then revs up"
46479,MSOcuE3pHqE,190,some liquid flows while two men speak
46477,MSNTI7IMu9U,30,hissing occurs then a man and woman speak
46474,MSDd1LxNV-Q,10,a toilet flushes and water drains
46475,MSHiTeX5rT4,100,a bus engine runs idle as a man yells with brief wind blowing into a microphone followed by a vehicle horn honking several times
46472,MSAu49HSDGY,210,a hammering occurs as children speak and laugh
46473,MSBgMenYzBs,30,a baby cries while a man talks
46470,MS4nPt0lFFA,90,a vehicle engine revs repeatedly before coming to an idle
46471,MS5Tbp-tNe0,10,a bell rings constantly and echoes
51046,POw55Kq1Xrs,30,a man speaks and water runs while children speak in the background
33943,EVDPL5mqj-c,40,a toilet is flushed followed by some steps
36434,G0dTeSr-Czs,30,clicking occurs as a man speaks the water flows and splashes
43534,KXX76VWh1lM,0,a stream of water flows as birds chirp
43535,KXYEQBAelKA,30,the wind blows and waves crash while birds chirp
43536,KX_vwoE6YbA,30,"chatter from a crowd is ongoing, and a clock strikes three deep chimes"
43537,KXc91q1x8pU,40,a car moves and accelerates nearby
43530,KXN_I4ODZL8,30,a boat engine runs and wind blows
43532,KXSrXxfhdDI,290,some birds tweet followed by a duck quacking
43533,KXSwOHLXkP0,30,a man talks as multiple girls laugh
81367,jlfwHxZoECo,10,a vehicle engine works in idle and accelerates
81366,jleQZNFAJLQ,350,a man speaks and types on a computer keyboard
81365,jlaEpmpVPpQ,30,pigeons coo and flap wings while kids talk far away
43538,KXgSqr8h3pA,30,a woman talks nearby while several people talks far
81362,jlO3iii3D_A,160,a man speaks then closes a drawer
81361,jlJxuoNpUJg,400,a door opens and closes causing squeaking while music plays and a frog croaks
36430,G0YwLt1q5-o,50,cracking and popping
33940,EV8HvsLJnL0,70,a man speaking followed by an engine starting and idling
93570,ssMZyhnqrbI,460,a man speaks as wind blows and rustling takes place
53858,RIepJgd2Vj4,0,"an electronic ding-dong occurs, followed by engine rumbling and people speaking in the background"
53859,RIrOBfeXftM,110,a train horn blows and engine runs
81661,jzSX4TJ7UWo,30,an engine works while a beep sounds constantly and wind blows
33941,EVAN9Abafz4,10,a sewing machine runs briefly
41972,JWuvTvsezyI,290,a siren ringing with humming engines and people speaking briefly
41973,JWwS4TNA3Z8,60,someone snoring
41970,JWp_SESZxY0,550,a man talks while typing on a keyboard
41971,JWtZcLai5PQ,90,a stream of water flows and splashes
41977,JX8fGqdUlc8,0,a child talking accompanied by heavy snoring
41974,JWyCAnkcfAc,12,rain falls onto a hard surface and thunder roars
41978,JX9ID-Xs80Y,0,water trickles and splashes then a man laughs
41979,JXGSNGV3Ki8,30,kids talk while an engine works and a horn is triggered
13468,4UOZhV_zU0g,0,"a loud boom, a phone rings, people speak"
90278,qM5SVFJyW2Y,30,a woman speaking faintly in the background with birds chirping followed by a bird flapping
13463,4UGYcEU4xHg,30,water splashing lightly
13462,4UEkGKLB89Y,0,person snoring with a squawking noise
13461,4UDUI4l71cI,12,a mechanical door sliding
13460,4UBxNRMUCgA,30,small engine idling
13467,4UNLc8swOpw,0,farting noise trotting of horses then a woman chuckles
13466,4ULs8-flb-s,80,insects buzzing with muffled speech
13465,4ULFyIABHJ4,30,a dog stomps and exhales excited
13464,4UIr4h3zJPY,30,a man is giving a speech and a crowd cheers at him
18206,6_ToSd1DOAE,350,people are talking then something crinkles
51660,PmlMkP_LwTU,30,a clock tick-tocks continuously
14786,51Z9hoCPgu8,10,multiple beeps of increasing pitch
18204,6_SvWhQLreE,30,a car engine is idling then a horn is blown
91227,r6TvUCpmfec,90,a man speaking followed by an audience laughing and cheering
14784,51UEXM1RtZc,30,"a dog barking, and a toddler laughing."
14783,51UARfA-bP0,70,a loud motorboat engine
51664,PmwHF__S_XA,230,"several shots from a cap gun one after another, accompanied by a can rattling"
91225,r68AWWBAtXk,11,a clock tick-tocks and humming occurs
14782,51RBCXSHtyg,30,people speaking and laughing followed by cat meow
81943,kCXegtWAS-0,10,insects buzz repeatedly
81942,kCXaiD4iNOo,80,a man says something briefly then a child speaks
91224,r64ccZvzzjk,50,weed whacker motor running and blades whirring
81947,kCh3iBLGdq8,130,a power tool whirring briefly followed by several drilling noises
81946,kCh2eyDSeNE,260,birds vocalize repeatedly
81945,kCgxAMl7Tos,15,a helicopter engine runs and people speak on a radio
81944,kCgAgivBLTo,250,a person talking
81949,kCoucYFKTFY,20,humming noise with a clanging sound
14780,51NfcA7gYzs,20,several bells ring
51669,Pn8aUK7ctRU,320,insects buzz as a man speaks and birds chirp
91221,r5w81slRryI,220,an aircraft engine hisses then thrust increases gradually
49691,OX3Thw3J_4c,370,typing on a computer keyboard followed by a woman talking
91220,r5smfrf6dko,30,a cat meows and a man speaks while water runs
