audiocap_id,youtube_id,start_time,caption,dataset_source
26775,Aj8w61XYmpg,50.0,humming occurs and people cheer while giving applause in an enclosed echoing environment,train
56507,T5b3A-ERo-g,80.0,several engines work while people cheers,train
26774,Aj5uXT-2Mps,60.0,water is flowing fast then dribbling away,train
56506,T5_I07KiKUc,0.0,a pig oinks several times,train
19300,74QyUIiO4LE,540.0,someone is sawing followed by the same man explaining something then drops the tool used for sawing,train
19301,74RGyXdXM28,30.0,woman giving a speech,train
19302,74RLHhoTEnI,30.0,a woman and a young girl talking,train
19303,74SitK1P0JY,0.0,waves crashing and wind blowing,train
19304,74UgFzo_HUk,320.0,a man yelling and gunfire,train
100872,yWyFv6vB74w,3.0,a man speaks and sprays something,train
19306,74VQWcrpNds,30.0,the baby cry is in a tired tone as the female speaks in a gentle soothing way,train
19307,74W98v1usAI,30.0,an appliance motor running,train
19308,74Yfg0Kok5U,30.0,a dog barking loudly,train
19309,74cA4xl7P0w,220.0,the marble of the spray can clatters followed by two sprays,train
56504,T5YYye83QNk,60.0,a sewing machine runs repeatedly and buzzes,train
26779,AjFu-yeiZaI,30.0,a woman delivering a speech,train
97638,w1Gp6O_1tP0,30.0,oinking of several pigs,train
97639,w1IQe-Q5zDo,10.0,wind blowing with a car horn and a revving engine followed by a smash,train
97633,w1-QbnBoMGc,270.0,birds chirping with some light rustling,train
97631,w0vsNqjV-LU,30.0,wind blowing with water splashing and an engine humming,train
97636,w19_Y767ANc,30.0,a clock does tick-tock nearby while an engine works far away,train
97637,w1FcbZTE9Yk,30.0,humming and vibrating with hissing,train
97634,w1-tB1cnlkI,40.0,a man laughing hysterically,train
97635,w15lwRfwvf0,30.0,a loud engine hums and rattles as warning bells ring and a small child speaks,train
90941,qs_YUqOh00g,30.0,people speak as a person sprays paint using a spraypaint can,train
64688,Ykx9Jcp08hg,30.0,a boat engine runs and wind blows while water splashes,train
90943,qsrBwyB-zOs,10.0,a fast vehicle accelerates and skids,train
90942,qsoICLmdBKM,80.0,an audience gives applause then a man speaks,train
90945,qswk4MpQuJk,10.0,plastic snapping followed by a toilet flushing,train
90947,qt15m-D0eBY,30.0,a clock tick-tocks and bell rings repeatedly,train
90946,qt-Td3gkWgs,20.0,men speak as squeaking occurs and insects buzz,train
90949,qth0XiPwFcE,0.0,light walking stepping and snoring,train
90948,qtZcO3KLCnM,30.0,several pigeons coo,train
64683,YklCQBe6dII,300.0,a motorcycle revving followed by vehicles passing by,train
64682,YkkwWg3mpSE,4.0,a man speaking briefly followod by rustling and whistling and then music,train
64684,Ykn2v0B5NF4,10.0,men argue and someone blows a whistle,train
64687,YkspuBwdl8Q,30.0,a spray is released while metal objects taps,train
32161,DXKjf1XsUgs,30.0,a crowd clapping and a woman speaking,train
32160,DXKQ-NQBCaI,30.0,a man talks while wind blows,train
69105,ap_D3PxnQl0,180.0,a steam engine runs an hisses while clicking occurs,train
69104,apZtQXBLj1I,500.0,an audience gives applause then a man speaks,train
69107,apew5PA2cxA,140.0,"a power tool spins at high speed, and then spins again",train
69106,ap_zItiZoQQ,30.0,some liquid flows while a vehicle moves,train
69101,apSMjAwzCME,0.0,birds tweet while a music is played,train
69100,apR5I0jzNsc,30.0,waves splashing onto shore followed by a child talking,train
69103,apVS7y_YagQ,30.0,rustling and clicking with a man speaking,train
27908,BI--oCJ1J0s,10.0,an adult man cries out while the wind blows around him and multiple sheep bleat in the background,train
27907,BHzi8xJ1uLU,30.0,an engine whirs loudly with ticking in the background,train
27906,BHzi0r-mghI,30.0,water running loudly with distant speech,train
27905,BHyX_L6f9fw,90.0,"rustling occurs followed by a squeak and a flush, and water splashes and gurgles",train
27904,BHtukWoETTs,30.0,emergency sirens,train
69109,aptbXJ1wtnE,0.0,An engine accelerates followed by an idle sound.,train
27902,BHsiJVnWbOs,30.0,a group of kids talking with the background radio sound,train
27901,BHs9otyECF0,30.0,a woman speaking,train
27900,BHokVDycxUk,0.0,a train blows its horn consistently,train
32169,DXTfLvb8UXI,30.0,two men speak during a telephone conversation,train
15422,5J603SAj7QM,210.0,frying food in a wok shaking the wok on the stove then a woman speaks,train
32168,DXRsjkcxbTI,270.0,"a water vehicle is running, and a man talks",train
80500,j83bjPIkWz8,0.0,a large vehicle motor steadily idles and then grows faster,train
80501,j87r6tVg6_M,2.0,a train horn sounds and echoes,train
80502,j8ApFQwocwI,30.0,"a person talks nearby, and then a crowd cheers loudly in the distance",train
80503,j8I7SmxlbwE,30.0,hissing and loud consistent murmuring of many people followed by a whistle and horn,train
80504,j8MoorB6Klk,30.0,an infant cries and a woman speaks,train
80505,j8Nvblj8GSM,40.0,a helicopter engine runs and hisses,train
80506,j8Q5UcigGL8,30.0,several short frictional noises,train
80507,j8Rx1NAhB-c,30.0,a bird chirping and tweeting,train
80508,j8T59dA9j8A,190.0,a remote-controlled toy whirring,train
80509,j8g23YxVgsI,230.0,wind blows and hissing occurs as spraying takes place,train
12086,3rm4HH0Ekp0,30.0,high pitch squeal of a door,train
42738,K-oe-8C-Bvw,290.0,a drill runs briefly,train
12084,3rkDZU1fu4c,30.0,bell ringing loudly,train
12085,3rked3migog,10.0,loud revving of a large engine,train
12082,3rhSpRI_0rI,180.0,a man speaks while cocking a gun and shooting it.,train
12083,3ric6aba2uE,30.0,a boat motor is running and fades slightly,train
12080,3rgIFFCjrJ4,23.0,water is running and a woman speaks then a child yells out in happiness,train
49281,OFP3nAuBlZM,10.0,"a woman talks at moderate volume, after which bees buzz nearby",train
42733,K-j-UUNcJN8,40.0,An animal clucking along with other animals quacking.,train
42732,K-i81KrH8BQ,30.0,station bell with an intermittent horn of a steam engine with an audible hiss of escaping steam,train
49284,OF_DOT2urKw,10.0,a door is opened and closed,train
42734,K-jPtDjMQTM,0.0,a swoosh occurs followed by music and men speaking,train
49286,OFaUWwyjvAU,30.0,a man speaks and a mouse is clicked,train
42736,K-ni5SCPH1A,6.0,wind blows strongly while vehicles move,train
90365,qQR2QPmUonE,570.0,a man talks while some material is crumpled,train
90364,qQL_Yqp-2j0,390.0,a man speaking alongside typing on a keyboard followed by a woman speaking,train
90367,qQd-nzxsn7w,10.0,a vehicle engine idles and a man speaks,train
20488,7dBr8jxd_xw,30.0,something is humming and something is lightly sprayed in bursts,train
90360,qQAcvcRhy18,210.0,a man speaks and a child speaks,train
90362,qQDc-4ZENvM,10.0,a succession of explosions and bursts,train
20483,7cr9utj6VJ8,210.0,a man is speaking over a loudspeaker and an airplane engine is idling,train
20482,7cq-i8Fuofw,40.0,goats are bleating and a man is talking softly,train
20481,7cpeVloUlvw,50.0,a dog growling and barking,train
20480,7cmn_AcBi10,400.0,train horn and bell gets louder as train approaches,train
20487,7dA7tNo5two,30.0,a woman is giving a speech and a crowd is cheering,train
20486,7d9DcAFOB-c,0.0,a bell rings randomly,train
20485,7d7tx-aO1Cc,30.0,a car is accelerating smoothly,train
20484,7cwFlrEx9X4,30.0,a female child talks while a bird chirps,train
78219,hTUF59gv68A,20.0,a person is snoring while sleeping,train
78217,hTJg3iNq_No,30.0,two whistling sounds followed by several people shouting,train
78216,hT5huWyViDY,130.0,insects buzz while a man speaks and a rooster crows,train
78215,hT2LqJqqCsA,30.0,thunder roars as rain falls onto a hard surface,train
78214,hT0or-WKIJs,30.0,a beep and bleeping noise,train
78213,hSyytfJbkiI,260.0,"water splashes, an adult man speaks and another adult man speaks",train
78212,hSxd19YNDWw,10.0,An aircraft flies nearby.,train
78211,hSwwv1kf7GU,30.0,goats bleating while people are talking sporadically,train
78210,hSswEx4_FKw,290.0,a cricket chirping followed by sporadic growling and whimpering,train
63178,Xi203cYNGwA,80.0,insects fly while a man briefly talks,train
63367,XqQHEvm88CU,30.0,light burbling water,train
63366,XqOolhd-Iwo,10.0,ducks quack followed by a gun being shot several times,train
63365,XqOFgS0jIag,50.0,rain falls while a small girl speaks and a man laughs,train
53459,R0lIOoBbs30,40.0,wind is blowing and waves are crashing,train
63363,XqJKRsx3ZjY,30.0,a telephone rings in different patterns and tones,train
63362,Xq5mDLKZego,30.0,two male voices talking on a cb radio,train
63361,Xq5LrxUdINw,40.0,a man speaks as wind blows and an aircraft engine runs causing hissing,train
63360,Xq4O4efwlmk,30.0,several people talk while a horse does clip clop,train
53452,R0NAoTT1BNY,10.0,a man and a woman talk while objects hit,train
53453,R0SQYafAG18,220.0,hissing occurs and an engine runs,train
53450,R0KWgGn-UJY,410.0,a vehicle engine runs and horn blows while people speak,train
53451,R0L2uD7CcwI,120.0,a motorcycle engine works in idle and then stops while a man speaks,train
53456,R0iQt9Ifrlw,22.0,a few people talking at the same time while water is lightly gurgling in the background,train
10247,36XWnRAV9Q8,30.0,a man speaks in a foreign language as a car drives by,train
10244,36SvOZHzMro,30.0,loud wind and loud metallic clanking getting faster,train
63368,XqRJWdOjDwg,130.0,dishes are moved around and a man speaks,train
77397,grSCZ0stiwo,10.0,a machine works while a door is closed,train
49868,Ode0QyQZBLk,2.0,"as music plays, drums beat and a person talks, after which a person cries",train
49869,OdeIvyBEDzc,30.0,horse galloping noises while people talk,train
49864,OdTTzHpPuBI,320.0,wind blows and waves crash against a shoreline,train
21535,8AGm9K8brhw,250.0,a person snoring faintly,train
21536,8AHXF57h4p4,30.0,an engine is idling and people are having a conversation,train
49867,Od_q6SLZVvQ,90.0,several emergency sirens are triggered while vehicles move,train
21530,8ABA_knSiyg,150.0,a sink is filling and a woman is talking,train
49861,OdRADMMnDsk,360.0,a man speaks while typing on a computer keyboard,train
49862,OdR_PJcZ8VU,30.0,a duck is quacking and making noises,train
21533,8AEg3aGab6Q,60.0,a person is typing on keyboard then the typing stops,train
15429,5JEiQNFjgwE,30.0,leaves rustling in a strong breeze,train
77394,grFPkEBgY1w,490.0,a water tap runs then a man speaks,train
68478,aOLEpvMT-0Q,30.0,a car accelerating into the distance,train
68479,aOOswSQqoQ4,50.0,a gun is shot and reloaded several times,train
68476,aOHO1k3e2hI,20.0,a person whistles a song,train
68474,aO4tVBLucm4,30.0,a very soft hissing sound wutga crubjkubg biuse,train
68475,aOEyIMwcp1A,90.0,a power tool runs and grinds an object,train
68472,aO0jcfoIHLI,0.0,a car idles with a low hum,train
68473,aO3CKc-ia8c,0.0,a child is sobbing and screaming as a man talks,train
68470,aNnfP9XLC2o,110.0,two men speaking and laughing as a dog whimpers before barking,train
68471,aNtlxcAt7mk,210.0,A vehicle moves while a man speaks with wind blowing.,train
91483,rIbxeBg8uIA,0.0,an audience gives applause and a woman speaks,train
77390,gr2br1q_A3g,30.0,revving engine motor,train
48822,NwcLcgZZ8bk,110.0,clip-clop noises followed by a man talking,train
2949,0Am_PbPUkuk,30.0,a small dog is howling,train
2947,0AlN7HWNKPg,30.0,a helicopter stalls and static noises are heard in the background,train
2946,0AkjDhg9u24,30.0,water running from toilet being flushed,train
2945,0Ajdzxiiimg,130.0,"following some machine operating, wood is chopped",train
2944,0Ahw0J1vneo,21.0,clicking in the foreground followed by the squeal of a pet and a woman speaking,train
2943,0AgUjhY0uXU,70.0,man speaking in an foreign language,train
2942,0AgQDEORNFo,30.0,a shrill noise then a man speaking,train
62289,X7MncED2qnE,190.0,rain falling followed by a man and a woman talking and then by thunder,train
2940,0AeGSsHtCq4,20.0,"someone burps, then man speaks and child speaks",train
58758,UfW8mvkHgIE,140.0,several sheep bleating constantly,train
58759,UfXsSYxabKY,40.0,a woman talking accompanied by stirring and sizzling sounds,train
58754,UfLHw8SKgDE,21.0,frogs croak and water splashes with a horn blowing briefly,train
58755,UfOc7AMrqGM,30.0,wind blows heavily and an animal vocalizes,train
58756,UfPaJER_d6U,27.0,a motor vehicle idles nearby loudly as traffic passes by in the distance,train
58757,UfS89Uou2O0,360.0,people speak and laugh then an object is moved around,train
58750,Uf9cG6_ipHg,0.0,people laugh and speak,train
58751,UfED6LUwcqA,30.0,wind blows and water splashes as people speak faintly,train
58752,UfImnRl4Zr8,0.0,wind blows strongly followed by a gun shot and a burst,train
58753,UfJ725U4CEU,50.0,a power tool runs and hissing occurs,train
79168,i8L3_BsGq7s,150.0,a horn is triggered twice,train
79169,i8Trw7eQM4k,7.0,loud clicks and vibrations followed by frogs croaking,train
79166,i8Gi-364R-M,100.0,a man speaks as wind blows and goats bleat,train
79167,i8IMh8W1v9o,290.0,a man talks while birds tweet,train
79164,i8DJiaBRPRM,140.0,food sizzles while frying and a woman speaks,train
79165,i8DdqnJ2IQI,30.0,a man talking followed by a continuous high-pitched beep,train
79162,i86L3VY3NSg,0.0,a woman speaks and a dog barks,train
79163,i89Rk8SwDvw,110.0,a person is snoring while sleeping,train
79160,i81SNbxT0Dg,20.0,a vehicle runs and wind blows then an engine revs,train
79161,i867Jl7duPc,30.0,a person is crumpling an object,train
77308,gnnBmyqv-yk,10.0,a train horn sounds and wind blows,train
77309,gnuN72uiKvI,500.0,several goats bleat nearby,train
98749,wrSA5bRo3k4,30.0,a machine runs and hisses,train
77300,gn__zlpbqrI,360.0,pigeons cooing alongside wood tapping followed by several bird wings flapping,train
77301,gncVUvG1cm0,150.0,a woman speaks as food sizzles while frying,train
77302,gncxrtfCfJg,1.0,rain falls on a surface,train
77303,gndRBjjWH_8,200.0,a race vehicle accelerates and moves away,train
77304,gnf7zkrZAkg,400.0,water flowing and gurgling in a stream followed by faint voices talking,train
77305,gngIE1iTqmw,0.0,an infant cries and a person speaks and laughs,train
77307,gnkcJkBFGlk,0.0,rain falls onto a hard surface and thunder roars,train
54105,RTXxSidnCMw,30.0,"a man speaking followed by oinking, laughter and more speech",train
54104,RTWlaYwUxe0,30.0,pigeons vocalize and move around while a man speaks,train
54107,RTYnRAWM5D0,20.0,a high pitched drilling,train
54106,RTY6pUGwZ3c,270.0,someone snores nearby,train
54101,RTJV02wyJXg,110.0,a spray is released several times while a man talks and a machine works,train
54100,RTGbtDDqpAk,80.0,a woman speaks then a door shuts and a vehicle accelerates squealing tires,train
54103,RTWahpDwDBk,550.0,an engine buzzing consistently,train
24488,9dZyka5B3xo,30.0,small children speaking and traffic passing by,train
24487,9dYXR_f1hQg,4.0,crowd cheering and accelerating vehicle with a dog barking in the background and popping at the end,train
24486,9dXIUDbJ0Xw,30.0,a male gives an impassioned speech with frantic fast paced speaking,train
24485,9dVqJllkeZg,60.0,a man speaking with a high frequency ring,train
24484,9dVLopDjw7w,0.0,an engine running and revving  and birds chirping briefly,train
54109,RT_kL0Db1z4,140.0,an aircraft engine runs and hisses,train
24482,9dQWguq7nmM,0.0,water rushing by at a fast rate,train
24481,9dPiRSWl06E,20.0,snoring and male speech,train
24480,9dN8-r-Z5Ow,0.0,a power tool runs and thumping occurs,train
62017,WumEs7K2guc,200.0,some nearby rustling while a dog barks off in the distance,train
62015,WugIaiNOsrE,30.0,a person is whistling a tune while a television plays,train
62013,WudGD6ZHRoY,200.0,a man speaks with some loud vibrations and humming,train
62011,Wubt3dcnFbY,30.0,a child cries a woman and people speak,train
62019,Wuqtqj9lxWM,470.0,a man speaks and crumples an object,train
71983,cwzz1fNEUqg,30.0,a woman speaks and an infant whines while clicking occurs,train
34479,EoL-JceU0Wo,250.0,a gun is shot and loaded several times,train
34478,EoKHnNIjUCI,0.0,someone sneezes several times,train
34477,EoJxkGYGdxU,30.0,a chainsaw runs then a man yells before a crash occurs,train
